Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sun Mar 28 2010,6:00p,Denver Nuggets,97,Orlando Magic,103,Box Score,,17461,
Mon Mar 29 2010,7:00p,Toronto Raptors,103,Charlotte Bobcats,101,Box Score,,14534,
Mon Mar 29 2010,8:30p,Denver Nuggets,93,Dallas Mavericks,109,Box Score,,20085,
Mon Mar 29 2010,7:30p,San Antonio Spurs,84,New Jersey Nets,90,Box Score,,13053,
Mon Mar 29 2010,8:00p,Los Angeles Lakers,100,New Orleans Hornets,108,Box Score,,18206,
Mon Mar 29 2010,9:00p,New York Knicks,98,Utah Jazz,103,Box Score,,19911,
Tue Mar 30 2010,8:00p,Phoenix Suns,111,Chicago Bulls,105,Box Score,,21169,
Tue Mar 30 2010,8:30p,Washington Wizards,94,Houston Rockets,98,Box Score,,14395,
Tue Mar 30 2010,7:00p,Sacramento Kings,95,Indiana Pacers,102,Box Score,,13339,
Tue Mar 30 2010,8:00p,Los Angeles Clippers,89,Milwaukee Bucks,107,Box Score,,14321,
Tue Mar 30 2010,7:00p,Oklahoma City Thunder,111,Philadelphia 76ers,93,Box Score,,14809,
Wed Mar 31 2010,7:00p,Los Angeles Lakers,92,Atlanta Hawks,109,Box Score,,20190,
Wed Mar 31 2010,7:30p,Oklahoma City Thunder,109,Boston Celtics,104,Box Score,,18624,
Wed Mar 31 2010,7:00p,Philadelphia 76ers,84,Charlotte Bobcats,103,Box Score,,14139,
Wed Mar 31 2010,7:00p,Milwaukee Bucks,98,Cleveland Cavaliers,101,Box Score,,20562,
Wed Mar 31 2010,7:30p,Miami Heat,98,Detroit Pistons,81,Box Score,,22076,
Wed Mar 31 2010,8:00p,Dallas Mavericks,106,Memphis Grizzlies,102,Box Score,OT,11616,
Wed Mar 31 2010,8:00p,Sacramento Kings,99,Minnesota Timberwolves,108,Box Score,,15582,
Wed Mar 31 2010,7:30p,Phoenix Suns,116,New Jersey Nets,105,Box Score,,14734,
Wed Mar 31 2010,8:00p,Washington Wizards,96,New Orleans Hornets,91,Box Score,,14634,
Wed Mar 31 2010,10:00p,New York Knicks,90,Portland Trail Blazers,118,Box Score,,20636,
Wed Mar 31 2010,8:30p,Houston Rockets,102,San Antonio Spurs,119,Box Score,,18581,
Wed Mar 31 2010,7:00p,Los Angeles Clippers,92,Toronto Raptors,114,Box Score,,16106,
Wed Mar 31 2010,10:00p,Golden State Warriors,104,Utah Jazz,128,Box Score,,19617,
Thu Apr 1 2010,8:00p,Orlando Magic,97,Dallas Mavericks,82,Box Score,,19965,
Thu Apr 1 2010,10:30p,Portland Trail Blazers,92,Denver Nuggets,109,Box Score,,19155,
Fri Apr 2 2010,7:30p,Houston Rockets,119,Boston Celtics,114,Box Score,OT,18624,
Fri Apr 2 2010,7:00p,Milwaukee Bucks,86,Charlotte Bobcats,87,Box Score,OT,18118,
Fri Apr 2 2010,8:00p,Atlanta Hawks,88,Cleveland Cavaliers,93,Box Score,,20562,
Fri Apr 2 2010,8:00p,Phoenix Suns,109,Detroit Pistons,94,Box Score,,22076,
Fri Apr 2 2010,10:30p,New York Knicks,117,Golden State Warriors,128,Box Score,,19230,
Fri Apr 2 2010,7:00p,Miami Heat,105,Indiana Pacers,96,Box Score,OT,16787,
Fri Apr 2 2010,10:30p,Utah Jazz,92,Los Angeles Lakers,106,Box Score,,18997,
Fri Apr 2 2010,8:00p,New Orleans Hornets,96,Memphis Grizzlies,107,Box Score,,15043,
Fri Apr 2 2010,8:30p,Orlando Magic,100,San Antonio Spurs,112,Box Score,,18581,
Fri Apr 2 2010,7:00p,Chicago Bulls,95,Washington Wizards,87,Box Score,,18002,
Sat Apr 3 2010,7:00p,Detroit Pistons,85,Atlanta Hawks,91,Box Score,,18729,
Sat Apr 3 2010,8:00p,Charlotte Bobcats,88,Chicago Bulls,96,Box Score,,20996,
Sat Apr 3 2010,8:30p,Oklahoma City Thunder,121,Dallas Mavericks,116,Box Score,,20329,
Sat Apr 3 2010,9:00p,Los Angeles Clippers,90,Denver Nuggets,98,Box Score,,19155,
Sat Apr 3 2010,8:30p,Phoenix Suns,98,Milwaukee Bucks,107,Box Score,,16436,
Sat Apr 3 2010,8:00p,Miami Heat,97,Minnesota Timberwolves,84,Box Score,,17601,
Sat Apr 3 2010,7:30p,New Orleans Hornets,87,New Jersey Nets,115,Box Score,,14698,
Sat Apr 3 2010,1:00p,Toronto Raptors,128,Philadelphia 76ers,123,Box Score,OT,13430,
Sat Apr 3 2010,10:00p,Portland Trail Blazers,98,Sacramento Kings,87,Box Score,,12875,
Sun Apr 4 2010,1:00p,Cleveland Cavaliers,113,Boston Celtics,117,Box Score,,18624,
Sun Apr 4 2010,6:00p,Houston Rockets,102,Indiana Pacers,133,Box Score,,14201,
Sun Apr 4 2010,9:30p,New York Knicks,113,Los Angeles Clippers,107,Box Score,,16083,
Sun Apr 4 2010,3:30p,San Antonio Spurs,100,Los Angeles Lakers,81,Box Score,,18997,
Sun Apr 4 2010,7:00p,Minnesota Timberwolves,108,Oklahoma City Thunder,116,Box Score,,18203,
Sun Apr 4 2010,6:00p,Memphis Grizzlies,92,Orlando Magic,107,Box Score,,17461,
Sun Apr 4 2010,6:00p,Golden State Warriors,113,Toronto Raptors,112,Box Score,,17509,
Sun Apr 4 2010,6:00p,New Jersey Nets,99,Washington Wizards,109,Box Score,,10112,
Tue Apr 6 2010,7:00p,Atlanta Hawks,100,Charlotte Bobcats,109,Box Score,,18610,
Tue Apr 6 2010,8:00p,Milwaukee Bucks,79,Chicago Bulls,74,Box Score,,20268,
Tue Apr 6 2010,7:00p,Toronto Raptors,101,Cleveland Cavaliers,113,Box Score,,20562,
Tue Apr 6 2010,8:00p,Houston Rockets,113,Memphis Grizzlies,103,Box Score,,11673,
Tue Apr 6 2010,7:30p,Boston Celtics,101,New York Knicks,104,Box Score,,19763,
Tue Apr 6 2010,7:00p,Detroit Pistons,124,Philadelphia 76ers,103,Box Score,,13832,
Tue Apr 6 2010,10:00p,San Antonio Spurs,95,Sacramento Kings,86,Box Score,,11732,
Tue Apr 6 2010,9:00p,Oklahoma City Thunder,139,Utah Jazz,140,Box Score,OT,19911,
Tue Apr 6 2010,7:00p,Golden State Warriors,94,Washington Wizards,112,Box Score,,14721,
Wed Apr 7 2010,8:30p,Memphis Grizzlies,84,Dallas Mavericks,110,Box Score,,20105,
Wed Apr 7 2010,7:30p,Atlanta Hawks,88,Detroit Pistons,90,Box Score,,22076,
Wed Apr 7 2010,8:00p,Utah Jazz,96,Houston Rockets,113,Box Score,,15004,
Wed Apr 7 2010,7:00p,New York Knicks,105,Indiana Pacers,113,Box Score,,15330,
Wed Apr 7 2010,10:30p,Portland Trail Blazers,93,Los Angeles Clippers,85,Box Score,,16790,
Wed Apr 7 2010,7:30p,Philadelphia 76ers,95,Miami Heat,99,Box Score,,18221,
Wed Apr 7 2010,8:00p,New Jersey Nets,89,Milwaukee Bucks,108,Box Score,,16037,
Wed Apr 7 2010,8:00p,Golden State Warriors,116,Minnesota Timberwolves,107,Box Score,,15863,
Wed Apr 7 2010,8:00p,Charlotte Bobcats,104,New Orleans Hornets,103,Box Score,,13333,
Wed Apr 7 2010,8:00p,Denver Nuggets,98,Oklahoma City Thunder,94,Box Score,,18332,
Wed Apr 7 2010,7:00p,Washington Wizards,94,Orlando Magic,121,Box Score,,17461,
Wed Apr 7 2010,10:30p,San Antonio Spurs,101,Phoenix Suns,112,Box Score,,18422,
Wed Apr 7 2010,7:00p,Boston Celtics,115,Toronto Raptors,104,Box Score,,18793,
Thu Apr 8 2010,8:00p,Cleveland Cavaliers,108,Chicago Bulls,109,Box Score,,21707,
Thu Apr 8 2010,10:30p,Los Angeles Lakers,96,Denver Nuggets,98,Box Score,,20044,
Thu Apr 8 2010,10:00p,Los Angeles Clippers,94,Sacramento Kings,116,Box Score,,11418,
Fri Apr 9 2010,7:30p,Toronto Raptors,101,Atlanta Hawks,107,Box Score,,19382,
Fri Apr 9 2010,7:30p,Washington Wizards,106,Boston Celtics,96,Box Score,,18624,
Fri Apr 9 2010,7:30p,Indiana Pacers,116,Cleveland Cavaliers,113,Box Score,,20562,
Fri Apr 9 2010,8:30p,Charlotte Bobcats,90,Houston Rockets,97,Box Score,,16488,
Fri Apr 9 2010,7:30p,Detroit Pistons,106,Miami Heat,99,Box Score,,19600,
Fri Apr 9 2010,8:00p,Los Angeles Lakers,97,Minnesota Timberwolves,88,Box Score,,20200,
Fri Apr 9 2010,8:00p,Chicago Bulls,116,New Jersey Nets,127,Box Score,2OT,15909,
Fri Apr 9 2010,8:00p,Utah Jazz,114,New Orleans Hornets,103,Box Score,,16624,
Fri Apr 9 2010,8:00p,Phoenix Suns,91,Oklahoma City Thunder,96,Box Score,,18334,
Fri Apr 9 2010,7:00p,New York Knicks,103,Orlando Magic,118,Box Score,,17461,
Fri Apr 9 2010,7:00p,Milwaukee Bucks,95,Philadelphia 76ers,90,Box Score,,14217,
Fri Apr 9 2010,10:00p,Dallas Mavericks,83,Portland Trail Blazers,77,Box Score,,20693,
Fri Apr 9 2010,8:30p,Memphis Grizzlies,107,San Antonio Spurs,99,Box Score,,18581,
Sat Apr 10 2010,7:00p,Detroit Pistons,95,Charlotte Bobcats,99,Box Score,,19328,
Sat Apr 10 2010,9:00p,San Antonio Spurs,104,Denver Nuggets,85,Box Score,,19155,
Sat Apr 10 2010,7:00p,New Jersey Nets,102,Indiana Pacers,115,Box Score,,18165,
Sat Apr 10 2010,10:30p,Golden State Warriors,104,Los Angeles Clippers,107,Box Score,,17476,
Sat Apr 10 2010,8:00p,Philadelphia 76ers,120,Memphis Grizzlies,101,Box Score,,15936,
Sat Apr 10 2010,8:30p,Boston Celtics,105,Milwaukee Bucks,90,Box Score,,18717,
Sat Apr 10 2010,10:00p,Dallas Mavericks,126,Sacramento Kings,108,Box Score,,15247,
Sat Apr 10 2010,7:00p,Atlanta Hawks,105,Washington Wizards,95,Box Score,,20173,
Sun Apr 11 2010,1:00p,Orlando Magic,98,Cleveland Cavaliers,92,Box Score,,20562,
Sun Apr 11 2010,9:00p,Oklahoma City Thunder,117,Golden State Warriors,120,Box Score,,18940,
Sun Apr 11 2010,3:30p,Portland Trail Blazers,91,Los Angeles Lakers,88,Box Score,,18997,
Sun Apr 11 2010,7:00p,Minnesota Timberwolves,86,New Orleans Hornets,114,Box Score,,14931,
Sun Apr 11 2010,6:00p,Miami Heat,111,New York Knicks,98,Box Score,,19763,
Sun Apr 11 2010,9:00p,Houston Rockets,106,Phoenix Suns,116,Box Score,,18422,
Sun Apr 11 2010,6:00p,Chicago Bulls,104,Toronto Raptors,88,Box Score,,19515,
Mon Apr 12 2010,9:00p,Memphis Grizzlies,101,Denver Nuggets,123,Box Score,,19155,
Mon Apr 12 2010,7:30p,Toronto Raptors,111,Detroit Pistons,97,Box Score,,22076,
Mon Apr 12 2010,7:00p,Orlando Magic,118,Indiana Pacers,98,Box Score,,18165,
Mon Apr 12 2010,10:30p,Dallas Mavericks,117,Los Angeles Clippers,94,Box Score,,17838,
Mon Apr 12 2010,8:00p,Atlanta Hawks,104,Milwaukee Bucks,96,Box Score,,14186,
Mon Apr 12 2010,7:30p,Charlotte Bobcats,105,New Jersey Nets,95,Box Score,,14118,
Mon Apr 12 2010,7:30p,Washington Wizards,103,New York Knicks,114,Box Score,,19763,
Mon Apr 12 2010,7:00p,Miami Heat,107,Philadelphia 76ers,105,Box Score,,17401,
Mon Apr 12 2010,10:00p,Oklahoma City Thunder,95,Portland Trail Blazers,103,Box Score,,20691,
Mon Apr 12 2010,10:00p,Houston Rockets,117,Sacramento Kings,107,Box Score,,14549,
Mon Apr 12 2010,8:30p,Minnesota Timberwolves,111,San Antonio Spurs,133,Box Score,,18581,
Tue Apr 13 2010,8:00p,Boston Celtics,93,Chicago Bulls,101,Box Score,,20649,
Tue Apr 13 2010,10:30p,Utah Jazz,103,Golden State Warriors,94,Box Score,,19230,
Tue Apr 13 2010,10:30p,Sacramento Kings,100,Los Angeles Lakers,106,Box Score,,18997,
Tue Apr 13 2010,10:30p,Denver Nuggets,101,Phoenix Suns,123,Box Score,,18422,
Wed Apr 14 2010,8:00p,Cleveland Cavaliers,83,Atlanta Hawks,99,Box Score,,19069,
Wed Apr 14 2010,8:00p,Milwaukee Bucks,106,Boston Celtics,95,Box Score,,18624,
Wed Apr 14 2010,8:00p,Chicago Bulls,98,Charlotte Bobcats,89,Box Score,,17439,
Wed Apr 14 2010,8:00p,San Antonio Spurs,89,Dallas Mavericks,96,Box Score,,20405,
Wed Apr 14 2010,8:00p,New Orleans Hornets,123,Houston Rockets,115,Box Score,,18191,
Wed Apr 14 2010,10:30p,Los Angeles Lakers,91,Los Angeles Clippers,107,Box Score,,20044,
Wed Apr 14 2010,8:00p,New Jersey Nets,86,Miami Heat,94,Box Score,2OT,18754,
Wed Apr 14 2010,8:00p,Detroit Pistons,103,Minnesota Timberwolves,98,Box Score,,15790,
Wed Apr 14 2010,8:00p,Memphis Grizzlies,105,Oklahoma City Thunder,114,Box Score,,18334,
Wed Apr 14 2010,8:00p,Philadelphia 76ers,111,Orlando Magic,125,Box Score,,17461,
Wed Apr 14 2010,10:30p,Golden State Warriors,122,Portland Trail Blazers,116,Box Score,,20482,
Wed Apr 14 2010,8:00p,New York Knicks,113,Toronto Raptors,131,Box Score,,18333,
Wed Apr 14 2010,10:30p,Phoenix Suns,100,Utah Jazz,86,Box Score,,19911,
Wed Apr 14 2010,8:00p,Indiana Pacers,97,Washington Wizards,98,Box Score,,16126,
Sat Apr 17 2010,5:30p,Milwaukee Bucks,92,Atlanta Hawks,102,Box Score,,18729,
Sat Apr 17 2010,8:00p,Miami Heat,76,Boston Celtics,85,Box Score,,18624,
Sat Apr 17 2010,3:00p,Chicago Bulls,83,Cleveland Cavaliers,96,Box Score,,20562,
Sat Apr 17 2010,10:30p,Utah Jazz,113,Denver Nuggets,126,Box Score,,19155,
Sun Apr 18 2010,8:00p,San Antonio Spurs,94,Dallas Mavericks,100,Box Score,,20372,
Sun Apr 18 2010,3:00p,Oklahoma City Thunder,79,Los Angeles Lakers,87,Box Score,,18997,
Sun Apr 18 2010,5:30p,Charlotte Bobcats,89,Orlando Magic,98,Box Score,,17461,
Sun Apr 18 2010,10:30p,Portland Trail Blazers,105,Phoenix Suns,100,Box Score,,18422,
Mon Apr 19 2010,8:00p,Chicago Bulls,102,Cleveland Cavaliers,112,Box Score,,20562,
Mon Apr 19 2010,10:30p,Utah Jazz,114,Denver Nuggets,111,Box Score,,19155,
Tue Apr 20 2010,7:00p,Milwaukee Bucks,86,Atlanta Hawks,96,Box Score,,18938,
Tue Apr 20 2010,8:00p,Miami Heat,77,Boston Celtics,106,Box Score,,18624,
Tue Apr 20 2010,10:30p,Oklahoma City Thunder,92,Los Angeles Lakers,95,Box Score,,18997,
Tue Apr 20 2010,10:00p,Portland Trail Blazers,90,Phoenix Suns,119,Box Score,,18422,
Wed Apr 21 2010,9:30p,San Antonio Spurs,102,Dallas Mavericks,88,Box Score,,20728,
Wed Apr 21 2010,7:00p,Charlotte Bobcats,77,Orlando Magic,92,Box Score,,17461,
Thu Apr 22 2010,7:00p,Cleveland Cavaliers,106,Chicago Bulls,108,Box Score,,22991,
Thu Apr 22 2010,9:30p,Los Angeles Lakers,96,Oklahoma City Thunder,101,Box Score,,18342,
Thu Apr 22 2010,10:00p,Phoenix Suns,108,Portland Trail Blazers,89,Box Score,,20271,
Fri Apr 23 2010,7:00p,Boston Celtics,100,Miami Heat,98,Box Score,,19500,
Fri Apr 23 2010,9:30p,Dallas Mavericks,90,San Antonio Spurs,94,Box Score,,18581,
Fri Apr 23 2010,10:30p,Denver Nuggets,93,Utah Jazz,105,Box Score,,19911,
Sat Apr 24 2010,2:00p,Orlando Magic,90,Charlotte Bobcats,86,Box Score,,19596,
Sat Apr 24 2010,7:00p,Atlanta Hawks,89,Milwaukee Bucks,107,Box Score,,18717,
Sat Apr 24 2010,9:30p,Los Angeles Lakers,89,Oklahoma City Thunder,110,Box Score,,18342,
Sat Apr 24 2010,4:30p,Phoenix Suns,87,Portland Trail Blazers,96,Box Score,,20151,
Sun Apr 25 2010,3:30p,Cleveland Cavaliers,121,Chicago Bulls,98,Box Score,,23058,
Sun Apr 25 2010,1:00p,Boston Celtics,92,Miami Heat,101,Box Score,,19520,
Sun Apr 25 2010,7:00p,Dallas Mavericks,89,San Antonio Spurs,92,Box Score,,18581,
Sun Apr 25 2010,9:30p,Denver Nuggets,106,Utah Jazz,117,Box Score,,19911,
Mon Apr 26 2010,8:00p,Orlando Magic,99,Charlotte Bobcats,90,Box Score,,19086,
Mon Apr 26 2010,8:30p,Atlanta Hawks,104,Milwaukee Bucks,111,Box Score,,18717,
Mon Apr 26 2010,10:30p,Portland Trail Blazers,88,Phoenix Suns,107,Box Score,,18422,
Tue Apr 27 2010,7:00p,Miami Heat,86,Boston Celtics,96,Box Score,,18624,
Tue Apr 27 2010,8:00p,Chicago Bulls,94,Cleveland Cavaliers,96,Box Score,,20562,
Tue Apr 27 2010,9:30p,San Antonio Spurs,81,Dallas Mavericks,103,Box Score,,20557,
Tue Apr 27 2010,10:30p,Oklahoma City Thunder,87,Los Angeles Lakers,111,Box Score,,18997,
Wed Apr 28 2010,8:00p,Milwaukee Bucks,91,Atlanta Hawks,87,Box Score,,19304,
Wed Apr 28 2010,10:30p,Utah Jazz,102,Denver Nuggets,116,Box Score,,19155,
Thu Apr 29 2010,10:30p,Phoenix Suns,99,Portland Trail Blazers,90,Box Score,,20313,
Thu Apr 29 2010,8:00p,Dallas Mavericks,87,San Antonio Spurs,97,Box Score,,18581,
Fri Apr 30 2010,7:00p,Atlanta Hawks,83,Milwaukee Bucks,69,Box Score,,18717,
Fri Apr 30 2010,9:30p,Los Angeles Lakers,95,Oklahoma City Thunder,94,Box Score,,18342,
Fri Apr 30 2010,10:00p,Denver Nuggets,104,Utah Jazz,112,Box Score,,19911,
Sat May 1 2010,8:00p,Boston Celtics,93,Cleveland Cavaliers,101,Box Score,,20562,
Sun May 2 2010,1:00p,Milwaukee Bucks,74,Atlanta Hawks,95,Box Score,,19241,
Sun May 2 2010,3:30p,Utah Jazz,99,Los Angeles Lakers,104,Box Score,,18997,
Mon May 3 2010,8:00p,Boston Celtics,104,Cleveland Cavaliers,86,Box Score,,20562,
Mon May 3 2010,10:30p,San Antonio Spurs,102,Phoenix Suns,111,Box Score,,18422,
Tue May 4 2010,10:30p,Utah Jazz,103,Los Angeles Lakers,111,Box Score,,18997,
Tue May 4 2010,8:00p,Atlanta Hawks,71,Orlando Magic,114,Box Score,,17461,
Wed May 5 2010,9:00p,San Antonio Spurs,102,Phoenix Suns,110,Box Score,,18422,
Thu May 6 2010,8:00p,Atlanta Hawks,98,Orlando Magic,112,Box Score,,17461,
Fri May 7 2010,7:00p,Cleveland Cavaliers,124,Boston Celtics,95,Box Score,,18624,
Fri May 7 2010,9:30p,Phoenix Suns,110,San Antonio Spurs,96,Box Score,,18581,
Sat May 8 2010,5:00p,Orlando Magic,105,Atlanta Hawks,75,Box Score,,18729,
Sat May 8 2010,8:00p,Los Angeles Lakers,111,Utah Jazz,110,Box Score,,19911,
Sun May 9 2010,3:30p,Cleveland Cavaliers,87,Boston Celtics,97,Box Score,,18624,
Sun May 9 2010,8:00p,Phoenix Suns,107,San Antonio Spurs,101,Box Score,,18581,
Mon May 10 2010,8:00p,Orlando Magic,98,Atlanta Hawks,84,Box Score,,18729,
Mon May 10 2010,10:30p,Los Angeles Lakers,111,Utah Jazz,96,Box Score,,19911,
Tue May 11 2010,8:00p,Boston Celtics,120,Cleveland Cavaliers,88,Box Score,,20562,
Thu May 13 2010,8:00p,Cleveland Cavaliers,85,Boston Celtics,94,Box Score,,18624,
Sun May 16 2010,3:30p,Boston Celtics,92,Orlando Magic,88,Box Score,,17461,
Mon May 17 2010,9:00p,Phoenix Suns,107,Los Angeles Lakers,128,Box Score,,18997,
Tue May 18 2010,8:30p,Boston Celtics,95,Orlando Magic,92,Box Score,,17461,
Wed May 19 2010,9:00p,Phoenix Suns,112,Los Angeles Lakers,124,Box Score,,18997,
Sat May 22 2010,8:30p,Orlando Magic,71,Boston Celtics,94,Box Score,,18624,
Sun May 23 2010,8:30p,Los Angeles Lakers,109,Phoenix Suns,118,Box Score,,18422,
Mon May 24 2010,8:30p,Orlando Magic,96,Boston Celtics,92,Box Score,OT,18624,
Tue May 25 2010,9:00p,Los Angeles Lakers,106,Phoenix Suns,115,Box Score,,18422,
Wed May 26 2010,8:30p,Boston Celtics,92,Orlando Magic,113,Box Score,,17461,
Thu May 27 2010,9:00p,Phoenix Suns,101,Los Angeles Lakers,103,Box Score,,18997,
Fri May 28 2010,8:30p,Orlando Magic,84,Boston Celtics,96,Box Score,,18624,
Sat May 29 2010,8:30p,Los Angeles Lakers,111,Phoenix Suns,103,Box Score,,18422,
Thu Jun 3 2010,9:00p,Boston Celtics,89,Los Angeles Lakers,102,Box Score,,18997,
Sun Jun 6 2010,8:00p,Boston Celtics,103,Los Angeles Lakers,94,Box Score,,18997,
Tue Jun 8 2010,9:00p,Los Angeles Lakers,91,Boston Celtics,84,Box Score,,18624,
Thu Jun 10 2010,9:00p,Los Angeles Lakers,89,Boston Celtics,96,Box Score,,18624,
Sun Jun 13 2010,8:00p,Los Angeles Lakers,86,Boston Celtics,92,Box Score,,18624,
Tue Jun 15 2010,9:00p,Boston Celtics,67,Los Angeles Lakers,89,Box Score,,18997,
Thu Jun 17 2010,9:00p,Boston Celtics,79,Los Angeles Lakers,83,Box Score,,18997,
